lat,lon,acc,bear,bearAcc,mag_x,mag_y,mag_z,heading,25_dbm,33_dbm,208_dbm,181_dbm,200_dbm,131_dbm,443_dbm,484_dbm,188_dbm,476_dbm,196_dbm,459_dbm,246_dbm,189_dbm,419_dbm,timestamp,intersection_points,label
24.7893291,120.9949805,3.9240000247955322,9.169870376586914,10.0,-26.099998,0.12,-29.939999,-97.20233,-79,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893291,120.9949805,3.9240000247955322,9.169870376586914,10.0,-33.48,12.059999,-9.84,43.69888,-79,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893291,120.9949805,3.9240000247955322,9.169870376586914,10.0,-37.86,6.3599997,-10.679999,26.200623,-79,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893291,120.9949805,3.9240000247955322,9.169870376586914,10.0,-22.14,-7.8599997,-31.38,-101.303925,-79,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893414,120.9949918,3.9159998893737793,14.003466606140137,10.0,-19.439999,9.78,-30.66,-52.162594,-79,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893414,120.9949918,3.9159998893737793,14.003466606140137,10.0,-33.0,18.24,-5.8799996,76.79889,-79,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893414,120.9949918,3.9159998893737793,14.003466606140137,10.0,-31.26,15.9,-19.32,37.486042,-79,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893414,120.9949918,3.9159998893737793,14.003466606140137,10.0,2.76,16.02,-41.34,-91.952644,-79,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893515,120.9949997,8.177000045776367,17.760726928710938,0.0,-8.16,26.939999,-34.8,-27.403875,-79,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893515,120.9949997,8.177000045776367,17.760726928710938,0.0,-34.2,22.02,-18.48,82.75759,-79,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893515,120.9949997,8.177000045776367,17.760726928710938,0.0,-38.82,7.56,-23.279999,23.975216,-86,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893515,120.9949997,8.177000045776367,17.760726928710938,0.0,-18.24,-17.699999,-39.42,-63.192417,-86,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893515,120.9949997,8.177000045776367,17.760726928710938,0.0,-36.899998,8.82,-23.82,-2.0735807,-86,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893686,120.9950095,16.214000701904297,16.079326629638672,0.0,-38.82,17.039999,-9.66,74.1265,-86,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893686,120.9950095,16.214000701904297,16.079326629638672,0.0,-38.219997,-4.7999997,-23.82,-43.961414,-86,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893686,120.9950095,16.214000701904297,16.079326629638672,0.0,-18.9,-21.72,-36.42,-85.528534,-86,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893775,120.9950102,16.235000610351562,344.6868591308594,0.0,-32.88,14.099999,-27.42,24.455791,-86,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893775,120.9950102,16.235000610351562,344.6868591308594,0.0,-40.8,11.5199995,-13.62,84.21022,-86,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893775,120.9950102,16.235000610351562,344.6868591308594,0.0,-27.06,-5.22,-36.78,-104.36598,-86,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893775,120.9950102,16.235000610351562,344.6868591308594,0.0,-21.119999,-5.8799996,-41.1,-95.64873,-86,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893894,120.9950037,15.824000358581543,339.601806640625,0.0,-38.28,17.46,-18.6,43.645576,-86,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893894,120.9950037,15.824000358581543,339.601806640625,0.0,-42.54,11.04,-15.299999,39.56394,-86,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893997,120.9949987,15.482999801635742,337.2245178222656,0.0,-25.859999,-12.36,-36.66,-108.79742,-86,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893997,120.9949987,15.482999801635742,337.2245178222656,0.0,-20.34,-1.4399999,-39.84,-99.49268,-81,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893997,120.9949987,15.482999801635742,337.2245178222656,0.0,-34.14,19.26,-16.26,72.116295,-81,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893997,120.9949987,15.482999801635742,337.2245178222656,0.0,-38.52,7.5,-14.28,41.5766,-81,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894095,120.9949948,17.322999954223633,339.3041076660156,0.0,-22.98,-20.22,-31.26,-106.91543,-81,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894095,120.9949948,17.322999954223633,339.3041076660156,0.0,-30.539999,1.0799999,-28.019999,-75.517265,-81,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.789419,120.9949921,16.87700080871582,341.3840637207031,0.0,-37.14,15.36,-4.92,71.8268,-81,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.789419,120.9949921,16.87700080871582,341.3840637207031,0.0,-38.28,1.0799999,-16.56,-1.6145288,-81,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.789419,120.9949921,16.87700080871582,341.3840637207031,0.0,-12.179999,-18.84,-37.5,-77.47922,-81,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894276,120.994988,17.91900062561035,321.7077331542969,0.0,-26.519999,12.42,-26.939999,10.524182,-81,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894276,120.994988,17.91900062561035,321.7077331542969,0.0,-34.079998,13.139999,-15.179999,74.8308,-81,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894359,120.994978,9.977999687194824,316.0097961425781,0.0,-16.5,3.48,-39.54,-116.293175,-81,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894359,120.994978,9.977999687194824,316.0097961425781,0.0,-3.12,3.6,-44.399998,-92.22178,-81,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894359,120.994978,9.977999687194824,316.0097961425781,0.0,-8.099999,5.16,-43.62,-40.727676,-81,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894359,120.994978,9.977999687194824,316.0097961425781,0.0,-5.94,12.48,-42.48,30.506819,-81,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894437,120.9949672,10.03499984741211,326.8472595214844,0.0,-0.65999997,11.34,-43.26,-36.644783,-81,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894437,120.9949672,10.03499984741211,326.8472595214844,0.0,4.08,12.0,-41.34,-71.45964,-81,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894437,120.9949672,10.03499984741211,326.8472595214844,0.0,-11.099999,13.92,-39.54,44.87574,-81,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894437,120.9949672,10.03499984741211,326.8472595214844,0.0,-19.199999,0.78,-39.059998,11.395127,-81,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894437,120.9949672,10.03499984741211,326.8472595214844,0.0,-3.24,-5.16,-43.8,-126.93491,-81,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894437,120.9949672,10.03499984741211,326.8472595214844,0.0,5.8799996,-3.48,-43.68,-63.747646,-81,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894644,120.994955,10.005000114440918,333.7982482910156,0.0,4.62,9.599999,-41.16,44.153877,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894644,120.994955,10.005000114440918,333.7982482910156,0.0,-5.94,-1.86,-43.32,-10.552837,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894644,120.994955,10.005000114440918,333.7982482910156,0.0,9.9,-21.359999,-39.12,-91.57244,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894644,120.994955,10.005000114440918,333.7982482910156,0.0,-4.98,10.8,-40.44,-46.689777,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894644,120.994955,10.005000114440918,333.7982482910156,0.0,-22.08,18.9,-28.74,65.88038,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894855,120.9949411,9.996000289916992,312.548583984375,0.0,2.46,9.059999,-40.379997,-59.196156,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894855,120.9949411,9.996000289916992,312.548583984375,0.0,27.0,1.9799999,-33.12,-76.510956,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894855,120.9949411,9.996000289916992,312.548583984375,0.0,2.34,26.099998,-28.98,15.900634,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894855,120.9949411,9.996000289916992,312.548583984375,0.0,-13.2,21.24,-31.8,63.320995,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894935,120.994928,10.053000450134277,315.307861328125,0.0,-4.44,-4.08,-42.42,-97.1068,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895049,120.9949185,10.097000122070312,317.8390808105469,0.0,11.099999,-8.82,-41.579998,-95.78722,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895049,120.9949185,10.097000122070312,317.8390808105469,0.0,-12.719999,19.56,-33.96,34.959785,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895049,120.9949185,10.097000122070312,317.8390808105469,0.0,-14.219999,21.18,-32.219997,8.40953,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895049,120.9949185,10.097000122070312,317.8390808105469,0.0,13.679999,-1.14,-42.059998,-44.53212,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895049,120.9949185,10.097000122070312,317.8390808105469,0.0,11.94,9.84,-40.2,-76.99108,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895164,120.9949097,10.062999725341797,319.1950988769531,0.0,-1.14,20.699999,-35.579998,30.635431,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895287,120.9948994,9.979000091552734,319.0928649902344,0.0,12.0,2.3999999,-39.84,-40.82167,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895287,120.9948994,9.979000091552734,319.0928649902344,0.0,29.16,3.06,-33.48,-86.64227,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895287,120.9948994,9.979000091552734,319.0928649902344,0.0,18.06,13.98,-35.16,-66.7654,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895287,120.9948994,9.979000091552734,319.0928649902344,0.0,1.14,18.24,-36.84,50.204617,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895391,120.9948899,9.91100025177002,318.8033447265625,0.0,2.6399999,-15.42,-41.94,-102.2936,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895391,120.9948899,9.91100025177002,318.8033447265625,0.0,20.82,-28.859999,-32.52,-176.94121,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895507,120.9948792,9.904999732971191,318.6817321777344,0.0,-0.24,5.22,-42.48,-29.730076,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895507,120.9948792,9.904999732971191,318.6817321777344,0.0,-14.82,1.3199999,-39.36,87.39746,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895507,120.9948792,9.904999732971191,318.6817321777344,0.0,7.08,-14.7,-41.82,-92.13538,-83,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895627,120.9948677,9.916999816894531,317.9669189453125,0.0,11.16,-23.4,-37.98,-127.38591,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895627,120.9948677,9.916999816894531,317.9669189453125,0.0,-3.0,-0.24,-42.54,-27.244379,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895627,120.9948677,9.916999816894531,317.9669189453125,0.0,-12.719999,-2.9399998,-39.719997,2.0681417,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895734,120.9948547,9.92300033569336,316.983642578125,0.0,7.9199996,-24.66,-38.52,-127.1131,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895734,120.9948547,9.92300033569336,316.983642578125,0.0,9.599999,-26.16,-37.98,-121.47527,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895734,120.9948547,9.92300033569336,316.983642578125,0.0,-5.94,1.02,-40.8,32.235973,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895806,120.9948423,9.934000015258789,315.4458923339844,0.0,-8.5199995,-4.2599998,-40.68,-7.575386,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895806,120.9948423,9.934000015258789,315.4458923339844,0.0,16.02,-30.779999,-32.399998,-102.10427,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895806,120.9948423,9.934000015258789,315.4458923339844,0.0,2.9399998,-21.3,-39.6,-117.52445,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895872,120.9948297,9.875,313.44464111328125,0.0,-20.88,7.02,-37.26,66.18402,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895872,120.9948297,9.875,313.44464111328125,0.0,-13.38,-5.52,-40.26,-58.85643,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895872,120.9948297,9.875,313.44464111328125,0.0,11.04,-30.0,-35.16,-73.760605,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895929,120.9948147,9.878999710083008,310.5450744628906,0.0,-5.46,-9.36,-42.48,-99.53136,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895929,120.9948147,9.878999710083008,310.5450744628906,0.0,-15.54,6.42,-37.739998,73.87392,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895997,120.9948016,9.831000328063965,309.35552978515625,0.0,-9.0,-16.38,-38.82,-121.01027,0,0,-87,-88,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895997,120.9948016,9.831000328063965,309.35552978515625,0.0,4.02,-34.62,-29.58,-145.90538,0,0,-87,-88,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895997,120.9948016,9.831000328063965,309.35552978515625,0.0,-11.94,-5.64,-39.059998,-55.05891,0,0,-87,-88,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7895997,120.9948016,9.831000328063965,309.35552978515625,0.0,-13.98,1.0799999,-37.739998,83.56093,0,0,-87,-88,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896043,120.9947863,9.807000160217285,306.5910949707031,0.0,9.24,-28.32,-31.98,-126.562805,0,0,-87,-88,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896043,120.9947863,9.807000160217285,306.5910949707031,0.0,10.62,-36.78,-21.06,-178.06601,0,0,-87,-88,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896116,120.9947727,9.840999603271484,305.73291015625,0.0,-1.38,-7.08,-40.739998,9.843311,0,0,-87,-88,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896116,120.9947727,9.840999603271484,305.73291015625,0.0,-7.62,-1.62,-39.719997,73.33616,0,0,-87,-88,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896116,120.9947727,9.840999603271484,305.73291015625,0.0,12.9,-14.16,-37.32,-109.65706,0,0,-87,-88,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896116,120.9947727,9.840999603271484,305.73291015625,0.0,9.96,-24.0,-33.36,-123.933975,0,0,-87,-88,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896164,120.9947571,9.907999992370605,303.38494873046875,0.0,-11.94,6.48,-39.48,36.466774,0,0,-87,-88,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896164,120.9947571,9.907999992370605,303.38494873046875,0.0,-10.92,7.08,-38.52,-39.308388,0,0,-87,-88,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896305,120.9946807,10.005999565124512,292.5902404785156,0.0,12.3,-39.6,-20.82,-157.92952,0,0,-86,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896305,120.9946807,10.005999565124512,292.5902404785156,0.0,0.48,-14.82,-41.04,6.7852597,0,0,-86,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896315,120.9946673,10.142999649047852,290.78790283203125,0.0,-0.48,-18.119999,-39.6,-50.268013,0,0,-86,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896315,120.9946673,10.142999649047852,290.78790283203125,0.0,20.1,-37.8,-17.22,-146.36934,0,0,-86,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896315,120.9946673,10.142999649047852,290.78790283203125,0.0,9.059999,-36.48,-26.4,-143.00575,0,0,-86,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896316,120.9946523,10.130000114440918,288.32952880859375,0.0,-8.16,-13.98,-38.82,84.84144,0,0,-86,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896316,120.9946523,10.130000114440918,288.32952880859375,0.0,0.17999999,-20.46,-37.92,-77.704094,0,0,-86,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896316,120.9946523,10.130000114440918,288.32952880859375,0.0,26.58,-34.5,-17.699999,123.490395,0,0,-86,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896304,120.9946376,9.986000061035156,285.81634521484375,0.0,-1.74,-29.88,-33.18,-127.805405,0,0,-86,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896304,120.9946376,9.986000061035156,285.81634521484375,0.0,-10.0199995,-14.04,-39.059998,80.88306,0,0,-86,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896293,120.9946256,9.989999771118164,284.3316650390625,0.0,-0.06,-26.279999,-34.98,-114.487175,0,0,-86,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896293,120.9946256,9.989999771118164,284.3316650390625,0.0,11.099999,-36.12,-25.92,-143.3128,0,0,-86,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896293,120.9946256,9.989999771118164,284.3316650390625,0.0,-1.62,-30.9,-31.92,-130.15234,0,0,-86,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896293,120.9946256,9.989999771118164,284.3316650390625,0.0,-8.639999,-16.74,-37.86,85.76124,0,0,-79,-91,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896269,120.9946121,9.86299991607666,282.38348388671875,0.0,3.4199998,-31.439999,-32.04,-123.9056,0,0,-79,-91,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896269,120.9946121,9.86299991607666,282.38348388671875,0.0,14.58,-41.7,-16.74,167.1169,0,0,-79,-91,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896265,120.9945982,9.734999656677246,281.22283935546875,0.0,0.29999998,-20.58,-39.48,-68.79326,0,0,-79,-91,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896265,120.9945982,9.734999656677246,281.22283935546875,0.0,-1.38,-13.679999,-41.399998,-17.814781,0,0,-79,-91,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896265,120.9945982,9.734999656677246,281.22283935546875,0.0,17.34,-35.399998,-24.18,-139.68135,0,0,-79,-91,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896265,120.9945982,9.734999656677246,281.22283935546875,0.0,3.24,-40.8,-20.16,-154.62111,0,0,-79,-91,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896215,120.9945825,9.781000137329102,278.1300048828125,0.0,-6.6,-15.66,-40.079998,-12.016635,0,0,-79,-91,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896215,120.9945825,9.781000137329102,278.1300048828125,0.0,-2.3999999,-20.82,-38.16,8.588016,0,0,-79,-91,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896175,120.994566,9.815999984741211,276.1621398925781,0.0,21.18,-36.48,-17.64,-177.63162,0,0,-79,-91,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896175,120.994566,9.815999984741211,276.1621398925781,0.0,4.08,-40.44,-21.84,-150.71309,0,0,-79,-91,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896175,120.994566,9.815999984741211,276.1621398925781,0.0,-3.6,-20.939999,-38.16,84.37671,0,0,-79,-91,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896175,120.994566,9.815999984741211,276.1621398925781,0.0,1.9799999,-25.68,-36.18,-63.835377,0,0,-79,-91,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7896135,120.9945493,9.76099967956543,274.32666015625,0.0,20.039999,-35.88,-17.699999,-134.6266,0,0,-79,-91,0,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894385,120.9943352,10.038000106811523,221.22862243652344,0.0,-7.74,-36.54,-25.32,106.99468,0,0,-85,0,-85,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894253,120.9943292,10.168999671936035,218.16903686523438,0.0,1.8,-42.6,-17.4,-158.31511,0,0,-85,0,-85,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894253,120.9943292,10.168999671936035,218.16903686523438,0.0,6.3599997,-46.5,3.6,170.56566,0,0,-85,0,-85,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894253,120.9943292,10.168999671936035,218.16903686523438,0.0,-1.5,-46.739998,-6.6,-172.04488,0,0,-85,0,-85,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894253,120.9943292,10.168999671936035,218.16903686523438,0.0,-8.16,-35.82,-25.56,149.74625,0,0,-85,0,-85,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894139,120.9943226,10.208000183105469,216.4595947265625,0.0,6.2999997,-46.32,-9.719999,-165.30507,0,0,-85,0,-85,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894139,120.9943226,10.208000183105469,216.4595947265625,0.0,6.6,-47.52,11.099999,167.67604,0,0,-85,0,-85,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894139,120.9943226,10.208000183105469,216.4595947265625,0.0,3.4199998,-45.78,-13.679999,-165.59978,0,0,-85,0,-85,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894139,120.9943226,10.208000183105469,216.4595947265625,0.0,6.66,-41.28,-21.18,-150.23444,0,0,-85,0,-85,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894006,120.9943171,10.277999877929688,213.8484649658203,0.0,5.1,-49.32,2.8799999,-178.73425,0,0,-85,0,-85,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7894006,120.9943171,10.277999877929688,213.8484649658203,0.0,-6.12,-47.579998,6.54,179.75404,0,0,-85,0,-85,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893894,120.9943114,10.355999946594238,212.6017303466797,0.0,14.099999,-41.04,-19.32,-174.5396,0,0,-85,0,-84,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893894,120.9943114,10.355999946594238,212.6017303466797,0.0,12.9,-41.399998,-18.42,-145.85693,0,0,-85,0,-84,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893894,120.9943114,10.355999946594238,212.6017303466797,0.0,13.139999,-43.86,11.46,154.99081,0,0,-85,0,-84,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893894,120.9943114,10.355999946594238,212.6017303466797,0.0,-1.56,-45.48,2.04,176.792,0,0,-85,0,-84,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893756,120.9943067,10.388999938964844,210.20970153808594,0.0,5.8799996,-40.739998,-20.22,114.9006,0,0,-85,0,-84,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893605,120.994301,10.449999809265137,208.43606567382812,0.0,8.46,-43.62,-13.38,-157.36772,0,0,-85,0,-84,0,0,0,0,0,0,0,0,0,0,16,0,1
24.7893605,120.994301,10.449999809265137,208.43606567382812,0.0,6.3599997,-43.2,15.299999,115.828804,0,0,-85,0,-84,0,0,0,0,0,0,0,0,0,0,16,0,1
